Summer    ,RESIDENCE - YARD (FRONT / BACK)                             ,         9
Summer    ,RESIDENCE PORCH/HALLWAY                                     ,     34614
Summer    ,RESIDENCE-GARAGE                                            ,     36736
Summer    ,RESIDENTIAL YARD (FRONT/BACK)                               ,     26809
Summer    ,RESTAURANT                                                  ,     26974
Summer    ,RETAIL STORE                                                ,        19
Summer    ,RIVER                                                       ,         3
Summer    ,RIVER BANK                                                  ,         1
Summer    ,SAVINGS AND LOAN                                            ,        91
Summer    ,SCHOOL - PUBLIC BUILDING                                    ,         6
Summer    ,SCHOOL YARD                                                 ,         7
Summer    ,SCHOOL; PRIVATE; BUILDING                                   ,      2073
Summer    ,SCHOOL; PRIVATE; GROUNDS                                    ,       808
Summer    ,SCHOOL; PUBLIC; BUILDING                                    ,     13829
Summer    ,SCHOOL; PUBLIC; GROUNDS                                     ,      4973
Summer    ,SIDEWALK                                                    ,    200900
Summer    ,SMALL RETAIL STORE                                          ,     30919
Summer    ,SPORTS ARENA/STADIUM                                        ,      1582
Summer    ,STAIRWELL                                                   ,         4
Summer    ,STREET                                                      ,    468842
Summer    ,TAVERN                                                      ,         7
Summer    ,TAVERN/LIQUOR STORE                                         ,      4589
Summer    ,TAXI CAB                                                    ,         1
Summer    ,TAXICAB                                                     ,      1779
Summer    ,TRAILER                                                     ,         3
Summer    ,TRUCK                                                       ,         3
Summer    ,TRUCKING TERMINAL                                           ,         1
Summer    ,VACANT LOT                                                  ,        27
Summer    ,VACANT LOT / LAND                                           ,         3
Summer    ,VACANT LOT/LAND                                             ,      6752
Summer    ,VEHICLE - COMMERCIAL                                        ,         1
Summer    ,VEHICLE - DELIVERY TRUCK                                    ,        53
Summer    ,VEHICLE - OTHER RIDE SERVICE                                ,       101
Summer    ,VEHICLE - OTHER RIDE SHARE SERVICE (E.G.; UBER; LYFT)       ,       116
Summer    ,VEHICLE NON-COMMERCIAL                                      ,     31380
Summer    ,VEHICLE-COMMERCIAL                                          ,      1452
Summer    ,VEHICLE-COMMERCIAL - ENTERTAINMENT/PARTY BUS                ,         2
Summer    ,VEHICLE-COMMERCIAL - TROLLEY BUS                            ,         5
Summer    ,VESTIBULE                                                   ,         4
Summer    ,WAREHOUSE                                                   ,      2412
Summer    ,WOODED AREA                                                 ,         3
Summer    ,YARD                                                        ,        69
Winter    ,ABANDONED BUILDING                                          ,      2142
Winter    ,AIRCRAFT                                                    ,       155
Winter    ,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA             ,       246
Winter    ,AIRPORT BUILDING NON-TERMINAL - SECURE AREA                 ,       149
Winter    ,AIRPORT EXTERIOR - NON-SECURE AREA                          ,       169
Winter    ,AIRPORT EXTERIOR - SECURE AREA                              ,        72
Winter    ,AIRPORT PARKING LOT                                         ,       158
Winter    ,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA              ,       520
Winter    ,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA                  ,       151
Winter    ,AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA                ,        17
Winter    ,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA              ,       188
Winter    ,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA                  ,       989
Winter    ,AIRPORT TRANSPORTATION SYSTEM (ATS)                         ,        24
Winter    ,AIRPORT VENDING ESTABLISHMENT                               ,       172
Winter    ,AIRPORT/AIRCRAFT                                            ,      2918
Winter    ,ALLEY                                                       ,     25443
Winter    ,ANIMAL HOSPITAL                                             ,       195
Winter    ,APARTMENT                                                   ,    168803
Winter    ,APPLIANCE STORE                                             ,       415
Winter    ,ATHLETIC CLUB                                               ,      2143
Winter    ,ATM (AUTOMATIC TELLER MACHINE)                              ,      1862
Winter    ,AUTO                                                        ,       231
Winter    ,AUTO / BOAT / RV DEALERSHIP                                 ,       132
Winter    ,BANK                                                        ,      5997
Winter    ,BAR OR TAVERN                                               ,      9640
Winter    ,BARBERSHOP                                                  ,      1781
Winter    ,BASEMENT                                                    ,         5
Winter    ,BOAT/WATERCRAFT                                             ,        20
Winter    ,BOWLING ALLEY                                               ,       216
Winter    ,BRIDGE                                                      ,        69
Winter    ,CAR WASH                                                    ,       599
Winter    ,CEMETARY                                                    ,        59
Winter    ,CHA APARTMENT                                               ,      7052
Winter    ,CHA ELEVATOR                                                ,         1
Winter    ,CHA GROUNDS                                                 ,         2
Winter    ,CHA HALLWAY                                                 ,         9
Winter    ,CHA HALLWAY / STAIRWELL / ELEVATOR                          ,         8
Winter    ,CHA HALLWAY/STAIRWELL/ELEVATOR                              ,      5735
Winter    ,CHA LOBBY                                                   ,         2
Winter    ,CHA PARKING LOT                                             ,         6
Winter    ,CHA PARKING LOT / GROUNDS                                   ,         4
Winter    ,CHA PARKING LOT/GROUNDS                                     ,      8931
Winter    ,CHA STAIRWELL                                               ,         2
Winter    ,CHURCH                                                      ,         3
Winter    ,CHURCH / SYNAGOGUE / PLACE OF WORSHIP                       ,         6
Winter    ,CHURCH/SYNAGOGUE/PLACE OF WORSHIP                           ,      3057
Winter    ,CLEANING STORE                                              ,       941
Winter    ,CLUB                                                        ,         7
Winter    ,COIN OPERATED MACHINE                                       ,       236
Winter    ,COLLEGE / UNIVERSITY - GROUNDS                              ,         5
Winter    ,COLLEGE / UNIVERSITY - RESIDENCE HALL                       ,         1
Winter    ,COLLEGE/UNIVERSITY GROUNDS                                  ,      1188
Winter    ,COLLEGE/UNIVERSITY RESIDENCE HALL                           ,       308
Winter    ,COMMERCIAL / BUSINESS OFFICE                                ,     10228
Winter    ,CONSTRUCTION SITE                                           ,      2498
Winter    ,CONVENIENCE STORE                                           ,      4761
Winter    ,CREDIT UNION                                                ,       130
Winter    ,CTA BUS                                                     ,      5014
Winter    ,CTA BUS STOP                                                ,      1370
Winter    ,CTA GARAGE / OTHER PROPERTY                                 ,      2365
Winter    ,CTA PARKING LOT / GARAGE / OTHER PROPERTY                   ,         2
Winter    ,CTA PLATFORM                                                ,      7749
Winter    ,CTA PROPERTY                                                ,         3
Winter    ,CTA STATION                                                 ,      1215
Winter    ,CTA SUBWAY STATION                                          ,         1
Winter    ,CTA TRACKS - RIGHT OF WAY                                   ,        36
Winter    ,CTA TRAIN                                                   ,      6077
Winter    ,CURRENCY EXCHANGE                                           ,      2440
Winter    ,DAY CARE CENTER                                             ,       623
Winter    ,DELIVERY TRUCK                                              ,       174
Winter    ,DEPARTMENT STORE                                            ,     20596
Winter    ,DRIVEWAY                                                    ,         2
Winter    ,DRIVEWAY - RESIDENTIAL                                      ,      3616
Winter    ,DRUG STORE                                                  ,      6822
Winter    ,DUMPSTER                                                    ,         1
Winter    ,ELEVATOR                                                    ,         1
Winter    ,EXPRESSWAY EMBANKMENT                                       ,         1
Winter    ,FACTORY / MANUFACTURING BUILDING                            ,         4
Winter    ,FACTORY/MANUFACTURING BUILDING                              ,      1188
Winter    ,FEDERAL BUILDING                                            ,       159
Winter    ,FIRE STATION                                                ,       210
Winter    ,FOREST PRESERVE                                             ,        46
Winter    ,GANGWAY                                                     ,        15
Winter    ,GARAGE                                                      ,        11
Winter    ,GARAGE/AUTO REPAIR                                          ,         2
Winter    ,GAS STATION                                                 ,     16053
Winter    ,GAS STATION DRIVE/PROP.                                     ,         6
Winter    ,GOVERNMENT BUILDING                                         ,         1
Winter    ,GOVERNMENT BUILDING / PROPERTY                              ,        14
Winter    ,GOVERNMENT BUILDING/PROPERTY                                ,      3038
Winter    ,GROCERY FOOD STORE                                          ,     18859
Winter    ,HALLWAY                                                     ,        23
Winter    ,HIGHWAY/EXPRESSWAY                                          ,       177
Winter    ,HORSE STABLE                                                ,         1
Winter    ,HOSPITAL                                                    ,         1
Winter    ,HOSPITAL BUILDING / GROUNDS                                 ,        30
Winter    ,HOSPITAL BUILDING/GROUNDS                                   ,      4953
Winter    ,HOTEL                                                       ,         4
Winter    ,HOTEL / MOTEL                                               ,        36
Winter    ,HOTEL/MOTEL                                                 ,      6340
Winter    ,HOUSE                                                       ,       119
Winter    ,JAIL / LOCK-UP FACILITY                                     ,       250
Winter    ,KENNEL                                                      ,         1
Winter    ,LAKEFRONT/WATERFRONT/RIVERBANK                              ,        55
Winter    ,LAUNDRY ROOM                                                ,         2
Winter    ,LIBRARY                                                     ,      1584
Winter    ,LIQUOR STORE                                                ,         1
Winter    ,LIVERY STAND OFFICE                                         ,         2
Winter    ,MEDICAL / DENTAL OFFICE                                     ,         7
Winter    ,MEDICAL/DENTAL OFFICE                                       ,      1545
Winter    ,MOVIE HOUSE / THEATER                                       ,         2
Winter    ,MOVIE HOUSE/THEATER                                         ,       644
Winter    ,NEWSSTAND                                                   ,        53
Winter    ,NURSING / RETIREMENT HOME                                   ,        16
Winter    ,NURSING HOME                                                ,         1
Winter    ,NURSING HOME/RETIREMENT HOME                                ,      3201
Winter    ,OFFICE                                                      ,         4
Winter    ,OTHER                                                       ,     52965
Winter    ,OTHER (SPECIFY)                                             ,       211
Winter    ,OTHER COMMERCIAL TRANSPORTATION                             ,       614
Winter    ,OTHER RAILROAD PROP / TRAIN DEPOT                           ,      1146
Winter    ,OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,         2
Winter    ,PARK PROPERTY                                               ,      3677
Winter    ,PARKING LOT                                                 ,        38
Winter    ,PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,        90
Winter    ,PARKING LOT/GARAGE(NON.RESID.)                              ,     39640
Winter    ,PAWN SHOP                                                   ,       148
Winter    ,POLICE FACILITY / VEHICLE PARKING LOT                       ,         9
Winter    ,POLICE FACILITY/VEH PARKING LOT                             ,      4007
Winter    ,POOL ROOM                                                   ,       231
Winter    ,POOLROOM                                                    ,         1
Winter    ,PORCH                                                       ,        34
Winter    ,RAILROAD PROPERTY                                           ,         2
Winter    ,RESIDENCE                                                   ,    245775
Winter    ,RESIDENCE - GARAGE                                          ,        38
Winter    ,RESIDENCE - PORCH / HALLWAY                                 ,        58
Winter    ,RESIDENCE - YARD (FRONT / BACK)                             ,        32
Winter    ,RESIDENCE PORCH/HALLWAY                                     ,     22725
Winter    ,RESIDENCE-GARAGE                                            ,     24507
Winter    ,RESIDENTIAL YARD (FRONT/BACK)                               ,     11392
Winter    ,RESTAURANT                                                  ,     26056
Winter    ,RETAIL STORE                                                ,        20
Winter    ,RIVER BANK                                                  ,         1
Winter    ,ROOMING HOUSE                                               ,         1
Winter    ,SAVINGS AND LOAN                                            ,        94
Winter    ,SCHOOL - PRIVATE BUILDING                                   ,        18
Winter    ,SCHOOL - PRIVATE GROUNDS                                    ,         2
Winter    ,SCHOOL - PUBLIC BUILDING                                    ,        66
Winter    ,SCHOOL - PUBLIC GROUNDS                                     ,        22
Winter    ,SCHOOL YARD                                                 ,         2
Winter    ,SCHOOL; PRIVATE; BUILDING                                   ,      3213
Winter    ,SCHOOL; PRIVATE; GROUNDS                                    ,       764
Winter    ,SCHOOL; PUBLIC; BUILDING                                    ,     37303
Winter    ,SCHOOL; PUBLIC; GROUNDS                                     ,      5684
Winter    ,SEWER                                                       ,         2
Winter    ,SIDEWALK                                                    ,    120828
Winter    ,SMALL RETAIL STORE                                          ,     28191
Winter    ,SPORTS ARENA / STADIUM                                      ,         2
Winter    ,SPORTS ARENA/STADIUM                                        ,       989
Winter    ,STAIRWELL                                                   ,         3
Winter    ,STREET                                                      ,    344166
Winter    ,TAVERN                                                      ,        12
Winter    ,TAVERN / LIQUOR STORE                                       ,         4
Winter    ,TAVERN/LIQUOR STORE                                         ,      4704
Winter    ,TAXI CAB                                                    ,         1
Winter    ,TAXICAB                                                     ,      1669
Winter    ,TRUCK                                                       ,         3
Winter    ,VACANT LOT                                                  ,        16
Winter    ,VACANT LOT / LAND                                           ,         6
Winter    ,VACANT LOT/LAND                                             ,      4159
Winter    ,VEHICLE - COMMERCIAL                                        ,         6
Winter    ,VEHICLE - DELIVERY TRUCK                                    ,        49
Winter    ,VEHICLE - OTHER RIDE SERVICE                                ,        65
Winter    ,VEHICLE - OTHER RIDE SHARE SERVICE (E.G.; UBER; LYFT)       ,       130
Winter    ,VEHICLE - OTHER RIDE SHARE SERVICE (LYFT; UBER; ETC.)       ,         5
Winter    ,VEHICLE NON-COMMERCIAL                                      ,     23257
Winter    ,VEHICLE-COMMERCIAL                                          ,      1139
Winter    ,VEHICLE-COMMERCIAL - ENTERTAINMENT/PARTY BUS                ,         1
Winter    ,VEHICLE-COMMERCIAL - TROLLEY BUS                            ,         1
Winter    ,VESTIBULE                                                   ,         5
Winter    ,WAREHOUSE                                                   ,      1789
Winter    ,YARD                                                        ,        27
Winter    ,YMCA                                                        ,         1
