HOTEL/MOTEL                                                 ,              6,       616
HOTEL/MOTEL                                                 ,              7,       689
HOTEL/MOTEL                                                 ,              8,       816
HOTEL/MOTEL                                                 ,              9,      1042
HOTEL/MOTEL                                                 ,             10,      1073
HOTEL/MOTEL                                                 ,             11,      1007
HOTEL/MOTEL                                                 ,             12,      1578
HOTEL/MOTEL                                                 ,             13,      1018
HOTEL/MOTEL                                                 ,             14,      1028
HOTEL/MOTEL                                                 ,             15,      1119
HOTEL/MOTEL                                                 ,             16,      1055
HOTEL/MOTEL                                                 ,             17,      1189
HOTEL/MOTEL                                                 ,             18,      1239
HOTEL/MOTEL                                                 ,             19,      1381
HOTEL/MOTEL                                                 ,             20,      1383
HOTEL/MOTEL                                                 ,             21,      1415
HOTEL/MOTEL                                                 ,             22,      1431
HOTEL/MOTEL                                                 ,             23,      1392
HOTEL/MOTEL                                                 ,             24,      1332
HOUSE                                                       ,              1,        16
HOUSE                                                       ,              2,        18
HOUSE                                                       ,              3,        17
HOUSE                                                       ,              4,        28
HOUSE                                                       ,              5,        21
HOUSE                                                       ,              6,        14
HOUSE                                                       ,              7,        19
HOUSE                                                       ,              8,        13
HOUSE                                                       ,              9,        32
HOUSE                                                       ,             10,        16
HOUSE                                                       ,             11,        23
HOUSE                                                       ,             12,        28
HOUSE                                                       ,             13,        18
HOUSE                                                       ,             14,        21
HOUSE                                                       ,             15,        23
HOUSE                                                       ,             16,        26
HOUSE                                                       ,             17,        18
HOUSE                                                       ,             18,        28
HOUSE                                                       ,             19,        18
HOUSE                                                       ,             20,        25
HOUSE                                                       ,             21,        31
HOUSE                                                       ,             22,        21
HOUSE                                                       ,             23,        28
HOUSE                                                       ,             24,        28
JAIL / LOCK-UP FACILITY                                     ,              1,        43
JAIL / LOCK-UP FACILITY                                     ,              2,        52
JAIL / LOCK-UP FACILITY                                     ,              3,        34
JAIL / LOCK-UP FACILITY                                     ,              4,        26
JAIL / LOCK-UP FACILITY                                     ,              5,        27
JAIL / LOCK-UP FACILITY                                     ,              6,        26
JAIL / LOCK-UP FACILITY                                     ,              7,        41
JAIL / LOCK-UP FACILITY                                     ,              8,        41
JAIL / LOCK-UP FACILITY                                     ,              9,        50
JAIL / LOCK-UP FACILITY                                     ,             10,        39
JAIL / LOCK-UP FACILITY                                     ,             11,        32
JAIL / LOCK-UP FACILITY                                     ,             12,        64
JAIL / LOCK-UP FACILITY                                     ,             13,        41
JAIL / LOCK-UP FACILITY                                     ,             14,        49
JAIL / LOCK-UP FACILITY                                     ,             15,        63
JAIL / LOCK-UP FACILITY                                     ,             16,        42
JAIL / LOCK-UP FACILITY                                     ,             17,        56
JAIL / LOCK-UP FACILITY                                     ,             18,        57
JAIL / LOCK-UP FACILITY                                     ,             19,        62
JAIL / LOCK-UP FACILITY                                     ,             20,        53
JAIL / LOCK-UP FACILITY                                     ,             21,        50
JAIL / LOCK-UP FACILITY                                     ,             22,        58
JAIL / LOCK-UP FACILITY                                     ,             23,        48
JAIL / LOCK-UP FACILITY                                     ,             24,        50
JUNK YARD/GARBAGE DUMP                                      ,              4,         1
KENNEL                                                      ,             10,         1
KENNEL                                                      ,             11,         1
KENNEL                                                      ,             13,         1
KENNEL                                                      ,             14,         1
KENNEL                                                      ,             17,         1
KENNEL                                                      ,             22,         1
KENNEL                                                      ,             24,         1
LAGOON                                                      ,             24,         1
LAKE                                                        ,              5,         1
LAKE                                                        ,             15,         1
LAKEFRONT / WATERFRONT / RIVERBANK                          ,              7,         1
LAKEFRONT / WATERFRONT / RIVERBANK                          ,             23,         2
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              1,        24
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              2,        21
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              3,        12
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              4,        17
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              5,        23
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              6,        14
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              7,        19
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              8,        21
LAKEFRONT/WATERFRONT/RIVERBANK                              ,              9,        39
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             10,        26
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             11,        33
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             12,        50
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             13,        71
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             14,        59
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             15,        70
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             16,        81
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             17,        87
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             18,        77
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             19,        79
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             20,        73
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             21,        65
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             22,        51
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             23,        43
LAKEFRONT/WATERFRONT/RIVERBANK                              ,             24,        50
LAUNDRY ROOM                                                ,              8,         1
LAUNDRY ROOM                                                ,             10,         1
LIBRARY                                                     ,              1,        12
LIBRARY                                                     ,              2,        16
LIBRARY                                                     ,              3,        13
LIBRARY                                                     ,              4,         7
LIBRARY                                                     ,              5,         9
LIBRARY                                                     ,              6,         8
LIBRARY                                                     ,              7,        29
LIBRARY                                                     ,              8,        47
LIBRARY                                                     ,              9,       269
LIBRARY                                                     ,             10,       359
LIBRARY                                                     ,             11,       388
LIBRARY                                                     ,             12,        64
LIBRARY                                                     ,             13,       562
LIBRARY                                                     ,             14,       606
LIBRARY                                                     ,             15,       652
LIBRARY                                                     ,             16,       709
LIBRARY                                                     ,             17,       601
LIBRARY                                                     ,             18,       352
LIBRARY                                                     ,             19,       264
LIBRARY                                                     ,             20,       171
LIBRARY                                                     ,             21,        81
LIBRARY                                                     ,             22,        23
LIBRARY                                                     ,             23,        16
LIBRARY                                                     ,             24,       515
LIQUOR STORE                                                ,              1,         1
LIQUOR STORE                                                ,              2,         1
LIQUOR STORE                                                ,              5,         1
LIQUOR STORE                                                ,             13,         2
LIQUOR STORE                                                ,             15,         1
LIQUOR STORE                                                ,             22,         1
LIQUOR STORE                                                ,             24,         1
LIVERY AUTO                                                 ,              4,         1
LIVERY STAND OFFICE                                         ,              5,         1
LIVERY STAND OFFICE                                         ,             22,         1
LOADING DOCK                                                ,             16,         1
MEDICAL / DENTAL OFFICE                                     ,              8,         3
MEDICAL / DENTAL OFFICE                                     ,              9,         1
MEDICAL / DENTAL OFFICE                                     ,             10,         5
MEDICAL / DENTAL OFFICE                                     ,             11,         6
MEDICAL / DENTAL OFFICE                                     ,             12,         1
MEDICAL / DENTAL OFFICE                                     ,             13,         7
MEDICAL / DENTAL OFFICE                                     ,             14,         1
MEDICAL / DENTAL OFFICE                                     ,             15,         2
MEDICAL / DENTAL OFFICE                                     ,             16,         1
MEDICAL / DENTAL OFFICE                                     ,             17,         2
MEDICAL / DENTAL OFFICE                                     ,             18,         1
MEDICAL / DENTAL OFFICE                                     ,             19,         2
MEDICAL / DENTAL OFFICE                                     ,             21,         1
MEDICAL / DENTAL OFFICE                                     ,             24,         2
MEDICAL/DENTAL OFFICE                                       ,              1,        71
MEDICAL/DENTAL OFFICE                                       ,              2,        65
MEDICAL/DENTAL OFFICE                                       ,              3,        55
MEDICAL/DENTAL OFFICE                                       ,              4,        50
MEDICAL/DENTAL OFFICE                                       ,              5,        46
MEDICAL/DENTAL OFFICE                                       ,              6,        60
MEDICAL/DENTAL OFFICE                                       ,              7,       120
MEDICAL/DENTAL OFFICE                                       ,              8,       240
MEDICAL/DENTAL OFFICE                                       ,              9,       530
MEDICAL/DENTAL OFFICE                                       ,             10,       508
MEDICAL/DENTAL OFFICE                                       ,             11,       512
MEDICAL/DENTAL OFFICE                                       ,             12,       222
MEDICAL/DENTAL OFFICE                                       ,             13,       537
MEDICAL/DENTAL OFFICE                                       ,             14,       523
MEDICAL/DENTAL OFFICE                                       ,             15,       580
MEDICAL/DENTAL OFFICE                                       ,             16,       503
MEDICAL/DENTAL OFFICE                                       ,             17,       451
MEDICAL/DENTAL OFFICE                                       ,             18,       314
MEDICAL/DENTAL OFFICE                                       ,             19,       240
MEDICAL/DENTAL OFFICE                                       ,             20,       126
MEDICAL/DENTAL OFFICE                                       ,             21,       100
MEDICAL/DENTAL OFFICE                                       ,             22,        88
MEDICAL/DENTAL OFFICE                                       ,             23,        66
MEDICAL/DENTAL OFFICE                                       ,             24,       622
MOTEL                                                       ,              5,         1
MOTEL                                                       ,             10,         1
MOTEL                                                       ,             22,         2
MOTEL                                                       ,             24,         1
MOVIE HOUSE / THEATER                                       ,             14,         1
MOVIE HOUSE / THEATER                                       ,             21,         2
MOVIE HOUSE / THEATER                                       ,             23,         1
MOVIE HOUSE/THEATER                                         ,              1,        77
MOVIE HOUSE/THEATER                                         ,              2,        45
MOVIE HOUSE/THEATER                                         ,              3,        19
MOVIE HOUSE/THEATER                                         ,              4,         5
MOVIE HOUSE/THEATER                                         ,              5,         8
MOVIE HOUSE/THEATER                                         ,              6,         8
MOVIE HOUSE/THEATER                                         ,              7,        11
MOVIE HOUSE/THEATER                                         ,              8,         7
MOVIE HOUSE/THEATER                                         ,              9,        18
MOVIE HOUSE/THEATER                                         ,             10,        33
MOVIE HOUSE/THEATER                                         ,             11,        57
MOVIE HOUSE/THEATER                                         ,             12,       108
MOVIE HOUSE/THEATER                                         ,             13,        85
MOVIE HOUSE/THEATER                                         ,             14,       102
MOVIE HOUSE/THEATER                                         ,             15,       113
MOVIE HOUSE/THEATER                                         ,             16,       127
MOVIE HOUSE/THEATER                                         ,             17,       127
MOVIE HOUSE/THEATER                                         ,             18,       190
MOVIE HOUSE/THEATER                                         ,             19,       252
MOVIE HOUSE/THEATER                                         ,             20,       227
MOVIE HOUSE/THEATER                                         ,             21,       286
MOVIE HOUSE/THEATER                                         ,             22,       259
MOVIE HOUSE/THEATER                                         ,             23,       188
MOVIE HOUSE/THEATER                                         ,             24,        58
NEWSSTAND                                                   ,              1,         4
NEWSSTAND                                                   ,              2,         6
NEWSSTAND                                                   ,              3,         3
NEWSSTAND                                                   ,              4,         6
NEWSSTAND                                                   ,              5,         3
NEWSSTAND                                                   ,              6,         9
NEWSSTAND                                                   ,              7,        12
NEWSSTAND                                                   ,              8,        11
NEWSSTAND                                                   ,              9,         8
NEWSSTAND                                                   ,             10,        14
NEWSSTAND                                                   ,             11,        12
NEWSSTAND                                                   ,             12,         5
NEWSSTAND                                                   ,             13,         9
NEWSSTAND                                                   ,             14,         9
NEWSSTAND                                                   ,             15,        10
NEWSSTAND                                                   ,             16,        10
NEWSSTAND                                                   ,             17,        13
NEWSSTAND                                                   ,             18,        14
NEWSSTAND                                                   ,             19,        12
NEWSSTAND                                                   ,             20,         8
NEWSSTAND                                                   ,             21,         4
NEWSSTAND                                                   ,             22,         9
NEWSSTAND                                                   ,             23,         2
NEWSSTAND                                                   ,             24,        13
NURSING / RETIREMENT HOME                                   ,              2,         1
NURSING / RETIREMENT HOME                                   ,              3,         3
NURSING / RETIREMENT HOME                                   ,              5,         2
NURSING / RETIREMENT HOME                                   ,              6,         3
NURSING / RETIREMENT HOME                                   ,              7,         3
NURSING / RETIREMENT HOME                                   ,              8,         4
NURSING / RETIREMENT HOME                                   ,              9,         9
NURSING / RETIREMENT HOME                                   ,             10,         4
NURSING / RETIREMENT HOME                                   ,             11,         4
NURSING / RETIREMENT HOME                                   ,             12,         7
NURSING / RETIREMENT HOME                                   ,             13,         6
NURSING / RETIREMENT HOME                                   ,             14,         6
NURSING / RETIREMENT HOME                                   ,             15,         7
NURSING / RETIREMENT HOME                                   ,             16,         3
NURSING / RETIREMENT HOME                                   ,             17,         4
NURSING / RETIREMENT HOME                                   ,             18,         8
NURSING / RETIREMENT HOME                                   ,             19,         4
NURSING / RETIREMENT HOME                                   ,             20,         6
NURSING / RETIREMENT HOME                                   ,             21,         3
NURSING / RETIREMENT HOME                                   ,             22,         7
NURSING / RETIREMENT HOME                                   ,             24,         6
NURSING HOME                                                ,              5,         1
NURSING HOME                                                ,              8,         2
NURSING HOME                                                ,             10,         1
NURSING HOME                                                ,             21,         1
NURSING HOME/RETIREMENT HOME                                ,              1,       192
NURSING HOME/RETIREMENT HOME                                ,              2,       174
NURSING HOME/RETIREMENT HOME                                ,              3,       158
NURSING HOME/RETIREMENT HOME                                ,              4,       160
NURSING HOME/RETIREMENT HOME                                ,              5,       188
NURSING HOME/RETIREMENT HOME                                ,              6,       316
NURSING HOME/RETIREMENT HOME                                ,              7,       543
NURSING HOME/RETIREMENT HOME                                ,              8,       603
NURSING HOME/RETIREMENT HOME                                ,              9,       783
NURSING HOME/RETIREMENT HOME                                ,             10,       713
NURSING HOME/RETIREMENT HOME                                ,             11,       649
NURSING HOME/RETIREMENT HOME                                ,             12,       514
NURSING HOME/RETIREMENT HOME                                ,             13,       695
NURSING HOME/RETIREMENT HOME                                ,             14,       772
NURSING HOME/RETIREMENT HOME                                ,             15,       848
NURSING HOME/RETIREMENT HOME                                ,             16,       766
NURSING HOME/RETIREMENT HOME                                ,             17,       772
NURSING HOME/RETIREMENT HOME                                ,             18,       734
NURSING HOME/RETIREMENT HOME                                ,             19,       680
NURSING HOME/RETIREMENT HOME                                ,             20,       659
NURSING HOME/RETIREMENT HOME                                ,             21,       583
NURSING HOME/RETIREMENT HOME                                ,             22,       493
NURSING HOME/RETIREMENT HOME                                ,             23,       335
NURSING HOME/RETIREMENT HOME                                ,             24,       849
OFFICE                                                      ,              3,         2
OFFICE                                                      ,              4,         1
OFFICE                                                      ,              8,         3
OFFICE                                                      ,              9,         1
OFFICE                                                      ,             15,         4
OFFICE                                                      ,             16,         1
OFFICE                                                      ,             18,         1
OFFICE                                                      ,             22,         1
OFFICE                                                      ,             23,         1
OTHER                                                       ,              1,      5058
OTHER                                                       ,              2,      4257
OTHER                                                       ,              3,      3483
OTHER                                                       ,              4,      2679
OTHER                                                       ,              5,      2507
OTHER                                                       ,              6,      3275
OTHER                                                       ,              7,      5259
OTHER                                                       ,              8,      8722
OTHER                                                       ,              9,     14074
OTHER                                                       ,             10,     12533
OTHER                                                       ,             11,     12049
OTHER                                                       ,             12,     13152
OTHER                                                       ,             13,     13210
OTHER                                                       ,             14,     13989
OTHER                                                       ,             15,     14856
OTHER                                                       ,             16,     14033
OTHER                                                       ,             17,     14197
OTHER                                                       ,             18,     13818
OTHER                                                       ,             19,     12422
OTHER                                                       ,             20,     11206
OTHER                                                       ,             21,     10166
OTHER                                                       ,             22,      9276
OTHER                                                       ,             23,      7284
OTHER                                                       ,             24,     17963
OTHER (SPECIFY)                                             ,              1,        12
OTHER (SPECIFY)                                             ,              2,        18
OTHER (SPECIFY)                                             ,              3,        15
OTHER (SPECIFY)                                             ,              4,        11
OTHER (SPECIFY)                                             ,              5,         7
OTHER (SPECIFY)                                             ,              6,        15
OTHER (SPECIFY)                                             ,              7,        13
OTHER (SPECIFY)                                             ,              8,        31
OTHER (SPECIFY)                                             ,              9,        47
OTHER (SPECIFY)                                             ,             10,        37
OTHER (SPECIFY)                                             ,             11,        43
OTHER (SPECIFY)                                             ,             12,        50
OTHER (SPECIFY)                                             ,             13,        54
OTHER (SPECIFY)                                             ,             14,        40
OTHER (SPECIFY)                                             ,             15,        58
OTHER (SPECIFY)                                             ,             16,        37
OTHER (SPECIFY)                                             ,             17,        45
OTHER (SPECIFY)                                             ,             18,        38
OTHER (SPECIFY)                                             ,             19,        36
OTHER (SPECIFY)                                             ,             20,        21
OTHER (SPECIFY)                                             ,             21,        21
OTHER (SPECIFY)                                             ,             22,        25
OTHER (SPECIFY)                                             ,             23,        20
OTHER (SPECIFY)                                             ,             24,        68
OTHER COMMERCIAL TRANSPORTATION                             ,              1,        65
OTHER COMMERCIAL TRANSPORTATION                             ,              2,        54
OTHER COMMERCIAL TRANSPORTATION                             ,              3,        32
OTHER COMMERCIAL TRANSPORTATION                             ,              4,        35
OTHER COMMERCIAL TRANSPORTATION                             ,              5,        58
OTHER COMMERCIAL TRANSPORTATION                             ,              6,        77
OTHER COMMERCIAL TRANSPORTATION                             ,              7,       108
OTHER COMMERCIAL TRANSPORTATION                             ,              8,       109
OTHER COMMERCIAL TRANSPORTATION                             ,              9,       138
OTHER COMMERCIAL TRANSPORTATION                             ,             10,       117
OTHER COMMERCIAL TRANSPORTATION                             ,             11,       123
OTHER COMMERCIAL TRANSPORTATION                             ,             12,        84
OTHER COMMERCIAL TRANSPORTATION                             ,             13,       147
OTHER COMMERCIAL TRANSPORTATION                             ,             14,       234
OTHER COMMERCIAL TRANSPORTATION                             ,             15,       211
OTHER COMMERCIAL TRANSPORTATION                             ,             16,       174
OTHER COMMERCIAL TRANSPORTATION                             ,             17,       149
OTHER COMMERCIAL TRANSPORTATION                             ,             18,       112
OTHER COMMERCIAL TRANSPORTATION                             ,             19,       117
OTHER COMMERCIAL TRANSPORTATION                             ,             20,       124
OTHER COMMERCIAL TRANSPORTATION                             ,             21,       120
OTHER COMMERCIAL TRANSPORTATION                             ,             22,       114
OTHER COMMERCIAL TRANSPORTATION                             ,             23,       119
OTHER COMMERCIAL TRANSPORTATION                             ,             24,       155
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              1,       166
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              2,       136
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              3,       123
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              4,        84
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              5,        95
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              6,       113
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              7,       194
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              8,       203
OTHER RAILROAD PROP / TRAIN DEPOT                           ,              9,       152
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             10,       213
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             11,       174
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             12,       206
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             13,       323
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             14,       305
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             15,       331
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             16,       327
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             17,       277
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             18,       328
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             19,       313
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             20,       277
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             21,       254
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             22,       249
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             23,       242
OTHER RAILROAD PROP / TRAIN DEPOT                           ,             24,       221
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,              1,         1
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,              2,         1
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,              3,         1
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,              4,         1
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,             14,         2
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,             15,         1
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,             17,         1
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,             18,         1
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,             20,         2
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,             21,         4
OTHER RAILROAD PROPERTY / TRAIN DEPOT                       ,             23,         1
PARK PROPERTY                                               ,              1,       711
PARK PROPERTY                                               ,              2,       522
PARK PROPERTY                                               ,              3,       312
PARK PROPERTY                                               ,              4,       255
PARK PROPERTY                                               ,              5,       172
PARK PROPERTY                                               ,              6,       301
PARK PROPERTY                                               ,              7,       449
PARK PROPERTY                                               ,              8,       755
PARK PROPERTY                                               ,              9,      1003
PARK PROPERTY                                               ,             10,      1292
PARK PROPERTY                                               ,             11,      1700
PARK PROPERTY                                               ,             12,      1207
PARK PROPERTY                                               ,             13,      2477
PARK PROPERTY                                               ,             14,      3023
PARK PROPERTY                                               ,             15,      3615
PARK PROPERTY                                               ,             16,      4069
PARK PROPERTY                                               ,             17,      4646
PARK PROPERTY                                               ,             18,      4774
PARK PROPERTY                                               ,             19,      4756
PARK PROPERTY                                               ,             20,      4077
PARK PROPERTY                                               ,             21,      3348
PARK PROPERTY                                               ,             22,      2304
PARK PROPERTY                                               ,             23,      1433
PARK PROPERTY                                               ,             24,      2216
PARKING LOT                                                 ,              1,        12
PARKING LOT                                                 ,              2,        11
PARKING LOT                                                 ,              3,         6
PARKING LOT                                                 ,              4,        14
PARKING LOT                                                 ,              5,         5
PARKING LOT                                                 ,              6,         2
PARKING LOT                                                 ,              7,         6
PARKING LOT                                                 ,              8,         4
PARKING LOT                                                 ,              9,         5
PARKING LOT                                                 ,             10,         3
PARKING LOT                                                 ,             12,        12
PARKING LOT                                                 ,             13,         4
PARKING LOT                                                 ,             14,         6
PARKING LOT                                                 ,             15,        12
PARKING LOT                                                 ,             16,         7
PARKING LOT                                                 ,             17,         6
PARKING LOT                                                 ,             18,        11
PARKING LOT                                                 ,             19,        10
PARKING LOT                                                 ,             20,        11
PARKING LOT                                                 ,             21,         7
PARKING LOT                                                 ,             22,         6
PARKING LOT                                                 ,             23,         3
PARKING LOT                                                 ,             24,         5
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              1,        13
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              2,        14
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              3,        14
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              4,         8
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              5,         9
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              6,         9
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              7,        16
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              8,         9
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,              9,        23
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             10,        21
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             11,        21
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             12,        16
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             13,        23
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             14,        35
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             15,        40
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             16,        42
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             17,        50
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             18,        35
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             19,        34
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             20,        26
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             21,        27
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             22,        20
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             23,        26
PARKING LOT / GARAGE (NON RESIDENTIAL)                      ,             24,        39
PARKING LOT/GARAGE(NON.RESID.)                              ,              1,      4033
PARKING LOT/GARAGE(NON.RESID.)                              ,              2,      3452
PARKING LOT/GARAGE(NON.RESID.)                              ,              3,      2935
PARKING LOT/GARAGE(NON.RESID.)                              ,              4,      2255
PARKING LOT/GARAGE(NON.RESID.)                              ,              5,      2419
PARKING LOT/GARAGE(NON.RESID.)                              ,              6,      3769
PARKING LOT/GARAGE(NON.RESID.)                              ,              7,      5581
PARKING LOT/GARAGE(NON.RESID.)                              ,              8,      7124
PARKING LOT/GARAGE(NON.RESID.)                              ,              9,      7865
PARKING LOT/GARAGE(NON.RESID.)                              ,             10,      7821
PARKING LOT/GARAGE(NON.RESID.)                              ,             11,      8511
PARKING LOT/GARAGE(NON.RESID.)                              ,             12,      7225
PARKING LOT/GARAGE(NON.RESID.)                              ,             13,      9784
PARKING LOT/GARAGE(NON.RESID.)                              ,             14,      9811
PARKING LOT/GARAGE(NON.RESID.)                              ,             15,     10466
PARKING LOT/GARAGE(NON.RESID.)                              ,             16,     10467
PARKING LOT/GARAGE(NON.RESID.)                              ,             17,     10847
PARKING LOT/GARAGE(NON.RESID.)                              ,             18,     11587
PARKING LOT/GARAGE(NON.RESID.)                              ,             19,     11291
PARKING LOT/GARAGE(NON.RESID.)                              ,             20,      9988
PARKING LOT/GARAGE(NON.RESID.)                              ,             21,      9194
PARKING LOT/GARAGE(NON.RESID.)                              ,             22,      8440
PARKING LOT/GARAGE(NON.RESID.)                              ,             23,      6579
PARKING LOT/GARAGE(NON.RESID.)                              ,             24,     10481
PAWN SHOP                                                   ,              1,         6
PAWN SHOP                                                   ,              2,         6
PAWN SHOP                                                   ,              3,         9
PAWN SHOP                                                   ,              4,         9
PAWN SHOP                                                   ,              5,         5
PAWN SHOP                                                   ,              6,         2
PAWN SHOP                                                   ,              7,         6
PAWN SHOP                                                   ,              8,         6
PAWN SHOP                                                   ,              9,        34
PAWN SHOP                                                   ,             10,        49
PAWN SHOP                                                   ,             11,        55
PAWN SHOP                                                   ,             12,        11
PAWN SHOP                                                   ,             13,        48
PAWN SHOP                                                   ,             14,        53
PAWN SHOP                                                   ,             15,        44
PAWN SHOP                                                   ,             16,        71
PAWN SHOP                                                   ,             17,        48
PAWN SHOP                                                   ,             18,        46
